"Entrez_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","absFC","Cluster_Membership","Response_Direction"
51201,0.594796470402535,5.98041230682541,3.17717516935943,0.00316395867492059,0.0085950909250973,-2.77406060914259,"ZDHHC2",0.594796470402535,"Recovered",NA
29883,0.614417367658311,6.10433727276803,5.23024572876761,8.68100233019176e-06,5.66560038131339e-05,2.95915573424722,"CNOT7",0.614417367658311,"NoMotif",NA
137492,0.582695073587757,5.9400463062759,3.84704616617542,0.00050205225927371,0.00179018057277612,-1.00960290373765,"VPS37A",0.582695073587757,"Recovered",NA
9108,1.28371964610337,1.57181948814854,5.26789864683799,7.75654131643205e-06,5.16826035877108e-05,3.53698074111338,"MTMR7",1.28371964610337,"Recovered",NA
6542,0.985062090992083,5.75803019611574,2.68293006120286,0.011196251712586,0.0251205152416984,-3.93925979342179,"SLC7A2",0.985062090992083,"Recovered",NA
5157,-0.639385435723067,1.54004227072629,-2.36732015983487,0.0237629331125307,0.0476356487803903,-4.05110478467189,"PDGFRL",0.639385435723067,"Recovered",NA
57509,-0.130729288775855,7.38535775263719,-0.477203139910933,0.63627718978582,0.713142336410901,-7.15374192520559,"MTUS1",0.130729288775855,"Recovered",NA
5108,0.204579562011814,8.06562608358051,1.32405620888594,0.194335905852122,0.276692436700461,-6.3639373011147,"PCM1",0.204579562011814,"Recovered",NA
427,-0.810749101147277,10.2842090201294,-4.64944275463733,4.88925734945161e-05,0.00024519427618513,1.43713609565174,"ASAH1",0.810749101147277,"NoMotif",NA
101929066,0.018331018326567,0.688484798831151,0.0711723837386852,0.943678447094129,0.960105988627315,-6.55672433719052,"ASAH1-AS1",0.018331018326567,"Recovered",NA
9,-1.31033227963542,1.22001997546931,-5.50816648337966,3.77900295524167e-06,2.80924508682174e-05,4.24221786075944,"NAT1",1.31033227963542,"Recovered",NA
23362,-1.51156714878713,7.10662225889115,-5.87105953773964,1.27593375181861e-06,1.11880559658853e-05,4.88472741802993,"PSD3",1.51156714878713,"Recovered",NA
63898,-0.538993593996586,2.87481904485386,-1.91601171326053,0.0638208278897783,0.109864202278641,-5.10813372123279,"SH2D4A",0.538993593996586,"Recovered",NA
55790,1.5896432522108,2.28846676806525,3.8890851805455,0.00044558876994561,0.00161569652996994,-0.455429796885909,"CSGALNACT1",1.5896432522108,"Sustained","notproSus"
55174,-0.185423720513628,5.07154182614267,-1.60405631296533,0.11797147742675,0.18303538685379,-5.97184822971686,"INTS10",0.185423720513628,"Recovered",NA
4023,-1.9728826619523,6.31400813807164,-6.25596215567326,4.05031974775484e-07,4.20874662322943e-06,6.0147065166987,"LPL",1.9728826619523,"NoMotif",NA
526,0.947447914354088,6.66779787571856,8.48676711937059,6.63871825605483e-10,2.24197657331248e-08,12.4186189571914,"ATP6V1B2",0.947447914354088,"NoMotif",NA
11178,-0.207941950174842,2.67896776693387,-0.66276386990964,0.511959508801943,0.602362219107233,-6.6481850131484,"LZTS1",0.207941950174842,"Recovered",NA
23039,-0.0941340551765792,6.62701043974546,-0.681385325318421,0.50025254935052,0.59121131183147,-7.06643217614782,"XPO7",0.0941340551765792,"NoMotif",NA
2039,-0.458051607041375,2.03027501682267,-2.48568655099105,0.0180186186115772,0.0376492101163204,-3.89923787222866,"DMTN",0.458051607041375,"NoMotif",NA
64760,0.135550300149817,6.32249066254347,1.43441797072146,0.160606711752634,0.236063180618556,-6.2876698417512,"FHIP2B",0.135550300149817,"Recovered",NA
79873,-0.00335648800469657,1.93700494053384,-0.0138487486538039,0.989031767102911,0.99242788179023,-6.75920961529584,"NUDT18",0.00335648800469657,"Recovered",NA
55806,-3.66816273449,1.50538055523996,-6.5011065558529,1.9580442586979e-07,2.29437281017146e-06,7.09889340028423,"HR",3.66816273449,"NoMotif",NA
80346,-1.15303283918644,4.67538940861737,-5.97860654427141,9.25388381173441e-07,8.43989568791242e-06,5.28613619103847,"REEP4",1.15303283918644,"NoMotif",NA
649,-0.744049161595285,7.52950903466122,-5.12977945089888,1.17209399632284e-05,7.32251916812685e-05,2.68827491382032,"BMP1",0.744049161595285,"NoMotif",NA
9796,-1.72377107622744,0.308364557339818,-3.63593701518934,0.00090852513623521,0.0029755652849387,-0.904731861537228,"PHYHIP",1.72377107622744,"Recovered",NA
661,0.0117266956639526,5.10971005615037,0.110483980316824,0.912676527003641,0.936080165472755,-7.2350685028769,"POLR3D",0.0117266956639526,"NoMotif",NA
23516,-1.40533277813802,7.30716851765837,-12.6074220767079,2.34347281704686e-14,1.01685415961497e-11,22.6931139005482,"SLC39A14",1.40533277813802,"Recovered",NA
5533,0.30531197575592,4.42271541318267,1.83184512488396,0.0757658332646744,0.126179456445321,-5.5429260644672,"PPP3CC",0.30531197575592,"NoMotif",NA
10174,-1.48236824966041,5.32562066711656,-12.3322630919171,4.34878472097453e-14,1.63869074788511e-11,22.080547328479,"SORBS3",1.48236824966041,"Recovered",NA
64236,-1.40271416655577,3.07676714868253,-5.44649161443921,4.54530937768618e-06,3.2854257939974e-05,3.89014449942366,"PDLIM2",1.40271416655577,"Recovered",NA
541565,-0.55229208625402,3.44994870239125,-3.01588082213156,0.00482840333642236,0.0123416471571281,-2.90345229842307,"C8orf58",0.55229208625402,"Recovered",NA
57805,0.44957263744784,6.80444782678683,3.24758120745892,0.00262348019658838,0.00730564234440861,-2.60312548298397,"CCAR2",0.44957263744784,"Recovered",NA
55909,0.762511104988915,3.85673471358281,5.28718884115805,7.32165481258877e-06,4.9173909597307e-05,3.3242290685104,"BIN3",0.762511104988915,"Recovered",NA
1960,2.41450610988924,1.53715141631276,4.87129484498991,2.53261940900299e-05,0.00014083330997092,2.3362640249463,"EGR3",2.41450610988924,"Sustained","notproSus"
23221,0.913258476649287,6.25671173334368,5.84676796919088,1.37201639086583e-06,1.18634678144974e-05,4.79042748015025,"RHOBTB2",0.913258476649287,"NoMotif",NA
8795,1.10843005309256,8.49692117050213,5.79879840431232,1.58359869017793e-06,1.34095503516604e-05,4.70802386618843,"TNFRSF10B",1.10843005309256,"Recovered",NA
286059,2.9475845392506,0.315165554268267,4.71245635764588,4.05770633965844e-05,0.00020945312573024,1.95463231265321,"TNFRSF10B-AS1",2.9475845392506,"NoMotif",NA
8794,2.66867006763636,5.55109495440537,7.71629670295285,5.73707853886374e-09,1.27560912419239e-07,10.3172960303618,"TNFRSF10C",2.66867006763636,"Sustained","notproSus"
8793,1.39318899434444,6.47728941143077,3.60223055708527,0.00099777124995741,0.00321998794864553,-1.629432961048,"TNFRSF10D",1.39318899434444,"NoMotif",NA
8797,3.33342778240093,3.32965153020131,7.43790479192961,1.2717528130663e-08,2.44436964259211e-07,9.69098004822754,"TNFRSF10A",3.33342778240093,"Sustained","notproSus"
389641,2.83012946524804,-0.277013867695181,5.08253989374879,1.34964451024385e-05,8.24469272277377e-05,3.10028802438237,"TNFRSF10A-DT",2.83012946524804,"NoMotif",NA
91782,0.466141501888618,5.55849244995245,2.84525729652216,0.00747176464783183,0.0178641172136089,-3.56228519270991,"CHMP7",0.466141501888618,"Recovered",NA
203069,0.00033134514133603,4.82344966777461,0.00261485845018918,0.997928961863374,0.998835789523393,-7.23464399089992,"R3HCC1",0.00033134514133603,"NoMotif",NA
4017,-0.360438399915608,7.86705693278107,-2.38138963911758,0.0230023419753843,0.0463776911732573,-4.58039184277092,"LOXL2",0.360438399915608,"NoMotif",NA
9583,-0.145899505633308,7.77940950471578,-1.2266769715518,0.228389009090423,0.316674951211946,-6.51145030046716,"ENTPD4",0.145899505633308,"Recovered",NA
51312,-0.27404723676452,5.34328428392136,-2.49583260474232,0.0175906883418322,0.0369056507496989,-4.341587034336,"SLC25A37",0.27404723676452,"Recovered",NA
4824,1.20470658169831,3.35197979880322,3.36999138625128,0.00188705533464345,0.00553383874954097,-2.00238869329209,"NKX3-1",1.20470658169831,"NoMotif",NA
137814,-0.686839086747357,3.10814730435036,-3.927818760984,0.00039907274220082,0.00147124680627537,-0.50944934966379,"NKX2-6",0.686839086747357,"NoMotif",NA
6781,1.93147448165317,3.14950488884217,3.63969578504041,0.00089906519527127,0.00294727896774024,-1.30703367916953,"STC1",1.93147448165317,"NoMotif",NA
4741,3.48096200418214,1.46679591433641,7.02283005327319,4.22970959143161e-08,6.51939845422058e-07,8.59637454067997,"NEFM",3.48096200418214,"NoMotif",NA
4747,2.30783261917716,4.8386545115914,7.6752190277977,6.44867185406127e-09,1.39906867088338e-07,10.238458390605,"NEFL",2.30783261917716,"Recovered",NA
80005,-0.178044343408503,4.66506428094795,-0.888272262079613,0.380648691735706,0.477152115640687,-6.7430427450988,"DOCK5",0.178044343408503,"Recovered",NA
2796,0.463052972932561,0.893758214499856,1.2789806321344,0.20958277386302,0.294563774925852,-5.76674331868745,"GNRH1",0.463052972932561,"Recovered",NA
54793,0.316162083444425,5.59660002464425,2.23598185041523,0.0320387150440805,0.061290896555269,-4.89563483660205,"KCTD9",0.316162083444425,"Recovered",NA
157313,-1.33961397673592,3.00835353756246,-2.73343973995767,0.00988410435408401,0.022569046443331,-3.57950703328115,"CDCA2",1.33961397673592,"Sustained","proSus"
5520,0.199780640888824,6.02771688557573,1.68727389519127,0.100725132472242,0.160218081745172,-5.90377649041087,"PPP2R2A",0.199780640888824,"NoMotif",NA
665,-0.422268081746493,6.12279600372118,-2.24150166288705,0.0316445592479383,0.060658426221048,-4.90699023260598,"BNIP3L",0.422268081746493,"Recovered",NA
10687,-1.06533416903104,2.13152984488542,-2.39343817256306,0.0223686285219273,0.045258780811852,-4.0941046403049,"PNMA2",1.06533416903104,"Recovered",NA
1808,-1.65112234252827,4.9587328777157,-6.47771354288284,2.09832964786469e-07,2.42365677958e-06,6.73067120668966,"DPYSL2",1.65112234252827,"NoMotif",NA
23087,0.922434026842744,4.63178071096586,3.93190684040357,0.00039444882936906,0.00145720144162427,-0.667561944879079,"TRIM35",0.922434026842744,"Recovered",NA
2185,1.005099098713,2.97087083111811,4.01741034978305,0.00030888949337816,0.00118642399562283,-0.190462730672825,"PTK2B",1.005099098713,"Recovered",NA
2053,0.0513068018878604,4.28412356084094,0.364907943971822,0.717444986287423,0.7807960446864,-7.08717928260934,"EPHX2",0.0513068018878604,"Recovered",NA
1191,0.895623227291179,6.73966085567004,4.40793271430852,9.9520286242251e-05,0.00044840496497885,0.557871969135353,"CLU",0.895623227291179,"Recovered",NA
51435,-2.76476729950034,1.74348274343702,-6.58483750677927,1.52895486489163e-07,1.86711710003898e-06,7.33288213630282,"SCARA3",2.76476729950034,"Sustained","notproSus"
55246,0.516328166813233,4.40523907342331,4.46142427330941,8.50732747076094e-05,0.00039199077663274,0.830911865161122,"CCDC25",0.516328166813233,"NoMotif",NA
157570,-2.32671679942452,1.57475437459412,-5.11460979783041,1.22641536981869e-05,7.61867318023162e-05,3.03404970186176,"ESCO2",2.32671679942452,"Sustained","proSus"
55872,-4.16814519337779,2.62285926767421,-10.1610644994021,7.92302293038015e-12,6.5577899040528e-10,16.9701833545466,"PBK",4.16814519337779,"Sustained","proSus"
55140,0.639532561911597,5.56467928392483,5.73818610118988,1.89836565145972e-06,1.55774772282245e-05,4.48555858374355,"ELP3",0.639532561911597,"NoMotif",NA
55893,0.0151485116744103,4.54041751483156,0.0668038342362647,0.94712999146795,0.962591691946169,-7.18106517766923,"ZNF395",0.0151485116744103,"NoMotif",NA
157574,-0.443522588814242,1.21867372775445,-1.98445400467497,0.0553406213769123,0.0971105830264715,-4.80114541773311,"FBXO16",0.443522588814242,"NoMotif",NA
7976,0.0407191547073555,5.57103202434111,0.2084725296463,0.8361065413321,0.87689222627513,-7.26124569123493,"FZD3",0.0407191547073555,"Recovered",NA
101929402,1.96054220149245,0.0460430917195504,5.76261538792506,1.76458453583673e-06,1.46645884902183e-05,5.05011855882954,"EXTL3-AS1",1.96054220149245,"NoMotif",NA
2137,0.308016797088809,7.64711472130947,1.80063080448441,0.0806567858941714,0.132887414246766,-5.68365403698843,"EXTL3",0.308016797088809,"NoMotif",NA
55756,0.111948486499472,3.84766515228121,0.839576817062844,0.407022963977575,0.504297120463347,-6.72850043332399,"INTS9",0.111948486499472,"NoMotif",NA
79618,-0.909021937622547,5.96888303603719,-6.8595479029202,6.81634315826565e-08,9.59716988035455e-07,7.785438826989,"HMBOX1",0.909021937622547,"Recovered",NA
23303,0.696493928343585,4.53950105264728,3.89555231171678,0.00043747066262893,0.00159112937446868,-0.766230471094728,"KIF13B",0.696493928343585,"Recovered",NA
1846,2.88150711031315,3.25589209478573,8.06712806673522,2.13012703335893e-09,5.61718029294044e-08,11.460888856956,"DUSP4",2.88150711031315,"Recovered",NA
51669,-0.323024981906517,8.82413418083188,-2.49066175790782,0.0178076030970755,0.0372897146456602,-4.28626172357244,"SARAF",0.323024981906517,"Recovered",NA
23484,-0.736707264077307,6.67162373175178,-4.44316796213223,8.97550130584582e-05,0.00041008360943971,0.663525152875956,"LEPROTL1",0.736707264077307,"NoMotif",NA
10671,-0.0443449344482127,5.49542389918477,-0.268738511053855,0.789758346824002,0.840097300956309,-7.24245134948358,"DCTN6",0.0443449344482127,"Recovered",NA
11030,-0.999363138091074,7.300171130437,-6.3862294505496,2.75135408366267e-07,3.04221151536416e-06,6.41455224756941,"RBPMS",0.999363138091074,"NoMotif",NA
2961,0.550485592404343,4.26121862093335,3.72683863986535,0.0007046579981639,0.002398953370354,-1.20344922150799,"GTF2E2",0.550485592404343,"NoMotif",NA
2936,0.319271324700424,6.54098428620259,2.78558132255023,0.00868072055813382,0.0202573725019423,-3.73126461211895,"GSR",0.319271324700424,"Recovered",NA
7993,0.503493469690562,3.15956199088303,3.28973512396369,0.00234332516426812,0.00663386180845299,-2.15025501823582,"UBXN8",0.503493469690562,"Recovered",NA
5516,0.416109466863439,7.28555512522103,3.46418779927802,0.0014599141711086,0.00444871483637031,-2.03137176686137,"PPP2CB",0.416109466863439,"Recovered",NA
29942,0.00533999700396603,2.35070183386323,0.0157167759844678,0.987552404176787,0.991454918836741,-6.81703577606725,"PURG",0.00533999700396603,"NoMotif",NA
7486,-0.640701725648755,3.9321045178821,-3.82969540483441,0.0005273349257757,0.00186857431382885,-0.879856035121956,"WRN",0.640701725648755,"Recovered",NA
3084,0.681516280039003,3.72640343098731,2.86236103250985,0.00715548597046557,0.0172113898221227,-3.22936787331634,"NRG1",0.681516280039003,"Recovered",NA
84750,-1.20420957578268,2.32793404112207,-7.64166768716147,7.09587903770242e-09,1.51424578153295e-07,10.3025388153483,"FUT10",1.20420957578268,"NoMotif",NA
84549,0.927353887416473,4.46050396269101,7.93027797513466,3.12976718270033e-09,7.81872066231892e-08,10.9561109639874,"MAK16",0.927353887416473,"NoMotif",NA
80185,-0.226038588675939,3.92947003958304,-1.96837635092314,0.0572393605587075,0.100001269380202,-5.23384890030255,"TTI2",0.226038588675939,"NoMotif",NA
79845,-0.224113964385151,3.49476597230036,-0.558432361149093,0.580216201772101,0.663012991347533,-6.85652452722489,"RNF122",0.224113964385151,"NoMotif",NA
78986,-1.6169929545407,4.02881422132399,-7.23797284696057,2.26398010726895e-08,3.87774296124212e-07,9.00491022831351,"DUSP26",1.6169929545407,"Recovered",NA
137970,1.58412989586279,1.22457899105243,2.90256436949624,0.00646079347041649,0.0157601536120773,-2.83559822402035,"UNC5D",1.58412989586279,"Recovered",NA
100507420,0.93646297754544,0.459294531632825,2.84317745571026,0.00751110529921468,0.0179414072169393,-2.88493750328207,"LINC01605",0.93646297754544,"NoMotif",NA
80139,1.13233111236017,5.41377153943164,4.4375193406445,9.12543685688902e-05,0.00041507982958638,0.69323603184395,"ZNF703",1.13233111236017,"Recovered",NA
11160,0.105559956295371,6.89709489799109,0.825859846003133,0.414653381849027,0.511582093287629,-6.95813790151204,"ERLIN2",0.105559956295371,"Recovered",NA
728024,0.186900958510122,1.04394376301021,1.01714308919206,0.316284127394284,0.412027698581942,-6.10674931149951,"LOC728024",0.186900958510122,"Recovered",NA
11212,-0.0669174864570543,5.43825841942807,-0.728240852564901,0.471462806849002,0.565352644776053,-7.00708576271532,"PLPBP",0.0669174864570543,"Recovered",NA
25960,-1.64421670760874,5.43820182095104,-6.78797248493804,8.40835187853432e-08,1.13584142027107e-06,7.6278609446038,"ADGRA2",1.64421670760874,"NoMotif",NA
